air conditioner worker_100...Round 1 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('base', 'behind', 'divider'), True)	(('divider', 'in front of', 'base'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('base', 'behind', 'sides'), True)	(('sides', 'behind', 'base'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('base', 'behind', 'sides'), True)	(('sides', 'in front of', 'base'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('base', 'behind', 'back'), True)	(('back', 'behind', 'base'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('base', 'behind', 'back'), True)	(('back', 'in front of', 'base'), True)
Constraint 1: x rln y <-> y rln x	(('back', 'connects', 'base'), True)	(('base', 'connects', 'back'), True)
Constraint 1: x rln y <-> y rln x	(('back', 'connects', 'top'), True)	(('top', 'connects', 'back'), True)
Constraint 4 (True antecedent)	('base', 'behind', 'back')('back', 'behind', 'top')	(('base', 'behind', 'top'), True)
Constraint 4 (True antecedent)	('base', 'behind', 'back')('back', 'behind', 'shelves')	(('base', 'behind', 'shelves'), True)
Constraint 4 (True antecedent)	('top', 'in front of', 'back')('back', 'in front of', 'base')	(('top', 'in front of', 'base'), True)
Constraint 4 (True antecedent)	('shelves', 'in front of', 'back')('back', 'in front of', 'base')	(('shelves', 'in front of', 'base'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('shelves', 'above', 'top'), False)	(('top', 'below', 'shelves'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('divider', 'above', 'top'), False)	(('top', 'below', 'divider'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('back', 'above', 'top'), False)	(('top', 'below', 'back'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('sides', 'above', 'top'), False)	(('top', 'below', 'sides'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('top', 'behind', 'back'), False)	(('back', 'in front of', 'top'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('sides', 'behind', 'back'), False)	(('back', 'in front of', 'sides'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('divider', 'behind', 'back'), False)	(('back', 'in front of', 'divider'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('shelves', 'behind', 'back'), False)	(('back', 'in front of', 'shelves'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('base', 'above', 'top'), False)	(('top', 'below', 'base'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('divider', 'behind', 'base'), False)	(('base', 'in front of', 'divider'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('sides', 'behind', 'base'), False)	(('base', 'in front of', 'sides'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('back', 'behind', 'base'), False)	(('base', 'in front of', 'back'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('base', 'behind', 'top'), True)	(('top', 'behind', 'base'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('base', 'behind', 'shelves'), True)	(('shelves', 'behind', 'base'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('top', 'in front of', 'base'), True)	(('base', 'in front of', 'top'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('shelves', 'in front of', 'base'), True)	(('base', 'in front of', 'shelves'), False)
Round 3 ...
bookcase worker_101...Round 1 ...
Constraint 2: x rln y -> NOT(y rln x)	(('top', 'above', 'sides'), True)	(('sides', 'above', 'top'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('top', 'above', 'sides'), True)	(('sides', 'below', 'top'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('top', 'above', 'divider'), True)	(('divider', 'above', 'top'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('top', 'above', 'divider'), True)	(('divider', 'below', 'top'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('top', 'above', 'shelf'), True)	(('shelf', 'above', 'top'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('top', 'above', 'shelf'), True)	(('shelf', 'below', 'top'), True)
Constraint 1: x rln y <-> y rln x	(('top', 'connects', 'divider'), True)	(('divider', 'connects', 'top'), True)
Constraint 1: x rln y <-> y rln x	(('top', 'connects', 'sides'), True)	(('sides', 'connects', 'top'), True)
Constraint 1: x rln y <-> y rln x	(('shelf', 'connects', 'divider'), True)	(('divider', 'connects', 'shelf'), True)
Constraint 1: x rln y <-> y rln x	(('shelf', 'connects', 'bottom'), True)	(('bottom', 'connects', 'shelf'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('shelf', 'above', 'bottom'), True)	(('bottom', 'above', 'shelf'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('shelf', 'above', 'bottom'), True)	(('bottom', 'below', 'shelf'), True)
Constraint 1: x rln y <-> y rln x	(('divider', 'connects', 'bottom'), True)	(('bottom', 'connects', 'divider'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('divider', 'above', 'bottom'), True)	(('bottom', 'above', 'divider'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('divider', 'above', 'bottom'), True)	(('bottom', 'below', 'divider'), True)
Constraint 1: x rln y <-> y rln x	(('sides', 'connects', 'bottom'), True)	(('bottom', 'connects', 'sides'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('sides', 'above', 'bottom'), True)	(('bottom', 'above', 'sides'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('sides', 'above', 'bottom'), True)	(('bottom', 'below', 'sides'), True)
Constraint 4 (True antecedent)	('top', 'above', 'sides')('sides', 'above', 'bottom')	(('top', 'above', 'bottom'), True)
Constraint 4 (True antecedent)	('bottom', 'below', 'shelf')('shelf', 'below', 'top')	(('bottom', 'below', 'top'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('sides', 'above', 'top'), False)	(('top', 'below', 'sides'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('divider', 'above', 'top'), False)	(('top', 'below', 'divider'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('shelf', 'above', 'top'), False)	(('top', 'below', 'shelf'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('bottom', 'above', 'shelf'), False)	(('shelf', 'below', 'bottom'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('bottom', 'above', 'divider'), False)	(('divider', 'below', 'bottom'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('bottom', 'above', 'sides'), False)	(('sides', 'below', 'bottom'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('top', 'above', 'bottom'), True)	(('bottom', 'above', 'top'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('bottom', 'below', 'top'), True)	(('top', 'below', 'bottom'), False)
Round 3 ...
bookcase worker_102...Round 1 ...
Constraint 1: x rln y <-> y rln x	(('dividers', 'connects', 'top'), True)	(('top', 'connects', 'dividers'), True)
Constraint 1: x rln y <-> y rln x	(('dividers', 'connects', 'bottom'), True)	(('bottom', 'connects', 'dividers'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('dividers', 'above', 'bottom'), True)	(('bottom', 'above', 'dividers'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('dividers', 'above', 'bottom'), True)	(('bottom', 'below', 'dividers'), True)
Constraint 1: x rln y <-> y rln x	(('dividers', 'next to', 'shelf'), True)	(('shelf', 'next to', 'dividers'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('top', 'above', 'shelf'), True)	(('shelf', 'above', 'top'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('top', 'above', 'shelf'), True)	(('shelf', 'below', 'top'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('shelf', 'above', 'bottome'), True)	(('bottome', 'above', 'shelf'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('shelf', 'above', 'bottome'), True)	(('bottome', 'below', 'shelf'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('dividers', 'behind', 'top'), True)	(('top', 'behind', 'dividers'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('dividers', 'behind', 'top'), True)	(('top', 'in front of', 'dividers'), True)
Constraint 4 (True antecedent)	('top', 'above', 'shelf')('shelf', 'above', 'bottome')	(('top', 'above', 'bottome'), True)
Constraint 4 (True antecedent)	('bottome', 'below', 'shelf')('shelf', 'below', 'top')	(('bottome', 'below', 'top'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('bottom', 'above', 'dividers'), False)	(('dividers', 'below', 'bottom'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('shelf', 'above', 'top'), False)	(('top', 'below', 'shelf'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('bottome', 'above', 'shelf'), False)	(('shelf', 'below', 'bottome'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('top', 'behind', 'dividers'), False)	(('dividers', 'in front of', 'top'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('top', 'above', 'bottome'), True)	(('bottome', 'above', 'top'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('bottome', 'below', 'top'), True)	(('top', 'below', 'bottome'), False)
Round 3 ...
bus worker_101...Round 1 ...
Constraint 2: x rln y -> NOT(y rln x)	(('roof', 'above', 'windows'), True)	(('windows', 'above', 'roof'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('roof', 'above', 'windows'), True)	(('windows', 'below', 'roof'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('brakelights', 'behind', 'sides'), True)	(('sides', 'behind', 'brakelights'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('brakelights', 'behind', 'sides'), True)	(('sides', 'in front of', 'brakelights'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('windows', 'above', 'sides'), True)	(('sides', 'above', 'windows'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windows', 'above', 'sides'), True)	(('sides', 'below', 'windows'), True)
Constraint 1: x rln y <-> y rln x	(('windows', 'next to', 'door'), True)	(('door', 'next to', 'windows'), True)
Constraint 1: x rln y <-> y rln x	(('door', 'connects', 'sides'), True)	(('sides', 'connects', 'door'), True)
Constraint 1: x rln y <-> y rln x	(('sides', 'connects', 'wheels'), True)	(('wheels', 'connects', 'sides'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('sides', 'above', 'wheels'), True)	(('wheels', 'above', 'sides'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('sides', 'above', 'wheels'), True)	(('wheels', 'below', 'sides'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('wheels', 'behind', 'door'), True)	(('door', 'behind', 'wheels'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('wheels', 'behind', 'door'), True)	(('door', 'in front of', 'wheels'), True)
Constraint 1: x rln y <-> y rln x	(('door', 'next to', 'sides'), True)	(('sides', 'next to', 'door'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('windshield', 'behind', 'door'), True)	(('door', 'behind', 'windshield'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windshield', 'behind', 'door'), True)	(('door', 'in front of', 'windshield'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('windshield', 'behind', 'wipers'), True)	(('wipers', 'behind', 'windshield'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windshield', 'behind', 'wipers'), True)	(('wipers', 'in front of', 'windshield'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('indicators', 'above', 'windshield'), True)	(('windshield', 'above', 'indicators'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('indicators', 'above', 'windshield'), True)	(('windshield', 'below', 'indicators'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('windshield', 'above', 'headlights'), True)	(('headlights', 'above', 'windshield'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windshield', 'above', 'headlights'), True)	(('headlights', 'below', 'windshield'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('steering wheel', 'behind', 'windshield'), True)	(('windshield', 'behind', 'steering wheel'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('steering wheel', 'behind', 'windshield'), True)	(('windshield', 'in front of', 'steering wheel'), True)
Constraint 1: x rln y <-> y rln x	(('headlights', 'next to', 'horn'), True)	(('horn', 'next to', 'headlights'), True)
Constraint 4 (True antecedent)	('roof', 'above', 'windows')('windows', 'above', 'sides')	(('roof', 'above', 'sides'), True)
Constraint 4 (True antecedent)	('windows', 'above', 'sides')('sides', 'above', 'wheels')	(('windows', 'above', 'wheels'), True)
Constraint 4 (True antecedent)	('indicators', 'above', 'windshield')('windshield', 'above', 'headlights')	(('indicators', 'above', 'headlights'), True)
Constraint 4 (True antecedent)	('steering wheel', 'behind', 'windshield')('windshield', 'behind', 'door')	(('steering wheel', 'behind', 'door'), True)
Constraint 4 (True antecedent)	('steering wheel', 'behind', 'windshield')('windshield', 'behind', 'wipers')	(('steering wheel', 'behind', 'wipers'), True)
Constraint 4 (True antecedent)	('sides', 'below', 'windows')('windows', 'below', 'roof')	(('sides', 'below', 'roof'), True)
Constraint 4 (True antecedent)	('wheels', 'below', 'sides')('sides', 'below', 'windows')	(('wheels', 'below', 'windows'), True)
Constraint 4 (True antecedent)	('door', 'in front of', 'windshield')('windshield', 'in front of', 'steering wheel')	(('door', 'in front of', 'steering wheel'), True)
Constraint 4 (True antecedent)	('wipers', 'in front of', 'windshield')('windshield', 'in front of', 'steering wheel')	(('wipers', 'in front of', 'steering wheel'), True)
Constraint 4 (True antecedent)	('headlights', 'below', 'windshield')('windshield', 'below', 'indicators')	(('headlights', 'below', 'indicators'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('windows', 'above', 'roof'), False)	(('roof', 'below', 'windows'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('sides', 'behind', 'brakelights'), False)	(('brakelights', 'in front of', 'sides'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('sides', 'above', 'windows'), False)	(('windows', 'below', 'sides'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('wheels', 'above', 'sides'), False)	(('sides', 'below', 'wheels'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('door', 'behind', 'wheels'), False)	(('wheels', 'in front of', 'door'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('door', 'behind', 'windshield'), False)	(('windshield', 'in front of', 'door'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('wipers', 'behind', 'windshield'), False)	(('windshield', 'in front of', 'wipers'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windshield', 'above', 'indicators'), False)	(('indicators', 'below', 'windshield'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('headlights', 'above', 'windshield'), False)	(('windshield', 'below', 'headlights'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windshield', 'behind', 'steering wheel'), False)	(('steering wheel', 'in front of', 'windshield'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('roof', 'above', 'sides'), True)	(('sides', 'above', 'roof'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('windows', 'above', 'wheels'), True)	(('wheels', 'above', 'windows'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('indicators', 'above', 'headlights'), True)	(('headlights', 'above', 'indicators'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('steering wheel', 'behind', 'door'), True)	(('door', 'behind', 'steering wheel'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('steering wheel', 'behind', 'wipers'), True)	(('wipers', 'behind', 'steering wheel'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('sides', 'below', 'roof'), True)	(('roof', 'below', 'sides'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('wheels', 'below', 'windows'), True)	(('windows', 'below', 'wheels'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('door', 'in front of', 'steering wheel'), True)	(('steering wheel', 'in front of', 'door'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('wipers', 'in front of', 'steering wheel'), True)	(('steering wheel', 'in front of', 'wipers'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('headlights', 'below', 'indicators'), True)	(('indicators', 'below', 'headlights'), False)
Constraint 4 (True antecedent)	('roof', 'above', 'windows')('windows', 'above', 'wheels')	(('roof', 'above', 'wheels'), True)
Constraint 4 (True antecedent)	('wheels', 'below', 'sides')('sides', 'below', 'roof')	(('wheels', 'below', 'roof'), True)
Round 3 ...
Constraint 2: x rln y -> NOT(y rln x)	(('roof', 'above', 'wheels'), True)	(('wheels', 'above', 'roof'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('wheels', 'below', 'roof'), True)	(('roof', 'below', 'wheels'), False)
Round 4 ...
bus worker_104...Round 1 ...
Constraint 2: x rln y -> NOT(y rln x)	(('roof', 'above', 'breaklights'), True)	(('breaklights', 'above', 'roof'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('roof', 'above', 'breaklights'), True)	(('breaklights', 'below', 'roof'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('breaklights', 'behind', 'headlights'), True)	(('headlights', 'behind', 'breaklights'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('breaklights', 'behind', 'headlights'), True)	(('headlights', 'in front of', 'breaklights'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('indicators', 'behind', 'headlights'), True)	(('headlights', 'behind', 'indicators'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('indicators', 'behind', 'headlights'), True)	(('headlights', 'in front of', 'indicators'), True)
Constraint 1: x rln y <-> y rln x	(('indicators', 'next to', 'horn'), True)	(('horn', 'next to', 'indicators'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('horn', 'part of', 'steering wheel'), True)	(('steering wheel', 'part of', 'horn'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('horn', 'part of', 'steering wheel'), True)	(('steering wheel', 'has part', 'horn'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('steering wheel', 'behind', 'windows'), True)	(('windows', 'behind', 'steering wheel'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('steering wheel', 'behind', 'windows'), True)	(('windows', 'in front of', 'steering wheel'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('windows', 'behind', 'wipers'), True)	(('wipers', 'behind', 'windows'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windows', 'behind', 'wipers'), True)	(('wipers', 'in front of', 'windows'), True)
Constraint 1: x rln y <-> y rln x	(('wipers', 'next to', 'door'), True)	(('door', 'next to', 'wipers'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('door', 'above', 'wheels'), True)	(('wheels', 'above', 'door'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('door', 'above', 'wheels'), True)	(('wheels', 'below', 'door'), True)
Constraint 4 (True antecedent)	('steering wheel', 'behind', 'windows')('windows', 'behind', 'wipers')	(('steering wheel', 'behind', 'wipers'), True)
Constraint 4 (True antecedent)	('wipers', 'in front of', 'windows')('windows', 'in front of', 'steering wheel')	(('wipers', 'in front of', 'steering wheel'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('breaklights', 'above', 'roof'), False)	(('roof', 'below', 'breaklights'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('headlights', 'behind', 'breaklights'), False)	(('breaklights', 'in front of', 'headlights'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('headlights', 'behind', 'indicators'), False)	(('indicators', 'in front of', 'headlights'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('steering wheel', 'part of', 'horn'), False)	(('horn', 'has part', 'steering wheel'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windows', 'behind', 'steering wheel'), False)	(('steering wheel', 'in front of', 'windows'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('wipers', 'behind', 'windows'), False)	(('windows', 'in front of', 'wipers'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('wheels', 'above', 'door'), False)	(('door', 'below', 'wheels'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('steering wheel', 'behind', 'wipers'), True)	(('wipers', 'behind', 'steering wheel'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('wipers', 'in front of', 'steering wheel'), True)	(('steering wheel', 'in front of', 'wipers'), False)
Round 3 ...
bus worker_102...Round 1 ...
Constraint 2: x rln y -> NOT(y rln x)	(('roof', 'above', 'indicators'), True)	(('indicators', 'above', 'roof'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('roof', 'above', 'indicators'), True)	(('indicators', 'below', 'roof'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('roof', 'above', 'windows'), True)	(('windows', 'above', 'roof'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('roof', 'above', 'windows'), True)	(('windows', 'below', 'roof'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('windows', 'above', 'wheels'), True)	(('wheels', 'above', 'windows'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windows', 'above', 'wheels'), True)	(('wheels', 'below', 'windows'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('brakelights', 'behind', 'windows'), True)	(('windows', 'behind', 'brakelights'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('brakelights', 'behind', 'windows'), True)	(('windows', 'in front of', 'brakelights'), True)
Constraint 1: x rln y <-> y rln x	(('windows', 'next to', 'door'), True)	(('door', 'next to', 'windows'), True)
Constraint 1: x rln y <-> y rln x	(('door', 'next to', 'headlights'), True)	(('headlights', 'next to', 'door'), True)
Constraint 1: x rln y <-> y rln x	(('steering wheel', 'next to', 'horn'), True)	(('horn', 'next to', 'steering wheel'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('steering wheel', 'above', 'headlights'), True)	(('headlights', 'above', 'steering wheel'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('steering wheel', 'above', 'headlights'), True)	(('headlights', 'below', 'steering wheel'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('indicators', 'above', 'wipers'), True)	(('wipers', 'above', 'indicators'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('indicators', 'above', 'wipers'), True)	(('wipers', 'below', 'indicators'), True)
Constraint 4 (True antecedent)	('roof', 'above', 'indicators')('indicators', 'above', 'wipers')	(('roof', 'above', 'wipers'), True)
Constraint 4 (True antecedent)	('roof', 'above', 'windows')('windows', 'above', 'wheels')	(('roof', 'above', 'wheels'), True)
Constraint 4 (True antecedent)	('wheels', 'below', 'windows')('windows', 'below', 'roof')	(('wheels', 'below', 'roof'), True)
Constraint 4 (True antecedent)	('wipers', 'below', 'indicators')('indicators', 'below', 'roof')	(('wipers', 'below', 'roof'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('indicators', 'above', 'roof'), False)	(('roof', 'below', 'indicators'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windows', 'above', 'roof'), False)	(('roof', 'below', 'windows'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('wheels', 'above', 'windows'), False)	(('windows', 'below', 'wheels'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('windows', 'behind', 'brakelights'), False)	(('brakelights', 'in front of', 'windows'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('headlights', 'above', 'steering wheel'), False)	(('steering wheel', 'below', 'headlights'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('wipers', 'above', 'indicators'), False)	(('indicators', 'below', 'wipers'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('roof', 'above', 'wipers'), True)	(('wipers', 'above', 'roof'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('roof', 'above', 'wheels'), True)	(('wheels', 'above', 'roof'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('wheels', 'below', 'roof'), True)	(('roof', 'below', 'wheels'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('wipers', 'below', 'roof'), True)	(('roof', 'below', 'wipers'), False)
Round 3 ...
butterfly worker_110...Round 1 ...
Constraint 2: x rln y -> NOT(y rln x)	(('antennae', 'above', 'head'), True)	(('head', 'above', 'antennae'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('antennae', 'above', 'head'), True)	(('head', 'below', 'antennae'), True)
Constraint 1: x rln y <-> y rln x	(('antennae', 'connects', 'head'), True)	(('head', 'connects', 'antennae'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('head', 'above', 'thorax'), True)	(('thorax', 'above', 'head'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('head', 'above', 'thorax'), True)	(('thorax', 'below', 'head'), True)
Constraint 1: x rln y <-> y rln x	(('head', 'connects', 'thorax'), True)	(('thorax', 'connects', 'head'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('thorax', 'above', 'abdomen'), True)	(('abdomen', 'above', 'thorax'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('thorax', 'above', 'abdomen'), True)	(('abdomen', 'below', 'thorax'), True)
Constraint 1: x rln y <-> y rln x	(('thorax', 'connects', 'abdomen'), True)	(('abdomen', 'connects', 'thorax'), True)
Constraint 1: x rln y <-> y rln x	(('thorax', 'next to', 'wings'), True)	(('wings', 'next to', 'thorax'), True)
Constraint 1: x rln y <-> y rln x	(('abdomen', 'next to', 'wings'), True)	(('wings', 'next to', 'abdomen'), True)
Constraint 1: x rln y <-> y rln x	(('wings', 'connects', 'thorax'), True)	(('thorax', 'connects', 'wings'), True)
Constraint 4 (True antecedent)	('antennae', 'above', 'head')('head', 'above', 'thorax')	(('antennae', 'above', 'thorax'), True)
Constraint 4 (True antecedent)	('head', 'above', 'thorax')('thorax', 'above', 'abdomen')	(('head', 'above', 'abdomen'), True)
Constraint 4 (True antecedent)	('thorax', 'below', 'head')('head', 'below', 'antennae')	(('thorax', 'below', 'antennae'), True)
Constraint 4 (True antecedent)	('abdomen', 'below', 'thorax')('thorax', 'below', 'head')	(('abdomen', 'below', 'head'), True)
Round 2 ...
Constraint 3: x rln y <-> y inverse(rln) x	(('head', 'above', 'antennae'), False)	(('antennae', 'below', 'head'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('thorax', 'above', 'head'), False)	(('head', 'below', 'thorax'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('abdomen', 'above', 'thorax'), False)	(('thorax', 'below', 'abdomen'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('antennae', 'above', 'thorax'), True)	(('thorax', 'above', 'antennae'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('head', 'above', 'abdomen'), True)	(('abdomen', 'above', 'head'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('thorax', 'below', 'antennae'), True)	(('antennae', 'below', 'thorax'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('abdomen', 'below', 'head'), True)	(('head', 'below', 'abdomen'), False)
Constraint 4 (True antecedent)	('antennae', 'above', 'head')('head', 'above', 'abdomen')	(('antennae', 'above', 'abdomen'), True)
Constraint 4 (True antecedent)	('abdomen', 'below', 'thorax')('thorax', 'below', 'antennae')	(('abdomen', 'below', 'antennae'), True)
Round 3 ...
Constraint 2: x rln y -> NOT(y rln x)	(('antennae', 'above', 'abdomen'), True)	(('abdomen', 'above', 'antennae'), False)
Constraint 2: x rln y -> NOT(y rln x)	(('abdomen', 'below', 'antennae'), True)	(('antennae', 'below', 'abdomen'), False)
Round 4 ...
butterfly worker_101...Round 1 ...
Constraint 1: x rln y <-> y rln x	(('thorax', 'connects', 'head'), True)	(('head', 'connects', 'thorax'), True)
Constraint 1: x rln y <-> y rln x	(('thorax', 'connects', 'abdomen'), True)	(('abdomen', 'connects', 'thorax'), True)
Constraint 2: x rln y -> NOT(y rln x)	(('thorax', 'behind', 'head'), True)	(('head', 'behind', 'thorax'), False)
Constraint 3: x rln y <-> y inverse(rln) x	(('thorax', 'behind', 'head'), True)	(('head', 'in front of', 'thorax'), True)
