everyday-thing	worker id	part1	relation	part2	label
violin	worker_104	body	in front of	f-holes	FALSE
violin	worker_104	body	in front of	bridge	FALSE
violin	worker_104	body	in front of	chin rest	FALSE
violin	worker_104	bridge	in front of	strings	FALSE
violin	worker_104	bridge	below	chin rest	FALSE
violin	worker_104	chin rest	in front of	strings	FALSE
violin	worker_102	scroll	part of	pegbox	TRUE
violin	worker_102	pegbox	above	neck and fingerboard	TRUE
violin	worker_102	pegbox	connects	neck and fingerboard	TRUE
violin	worker_102	neck and fingerboard	above	body	TRUE
violin	worker_102	neck and fingerboard	connects	body	TRUE
violin	worker_102	strings	part of	neck and fingerboard	TRUE
violin	worker_102	f-holes	next to	bridge	TRUE
violin	worker_102	bridge	part of	body	TRUE
violin	worker_102	bridge	next to	f-holes	TRUE
violin	worker_102	bridge	above	tailpiece	TRUE
violin	worker_102	tailpiece	part of	body	TRUE
violin	worker_102	tailpiece	above	chin rest	TRUE
violin	worker_102	pegbox	part of	scroll	FALSE
violin	worker_102	pegbox	has part	scroll	TRUE
violin	worker_102	neck and fingerboard	above	pegbox	FALSE
violin	worker_102	neck and fingerboard	below	pegbox	TRUE
violin	worker_102	neck and fingerboard	connects	pegbox	TRUE
violin	worker_102	body	above	neck and fingerboard	FALSE
violin	worker_102	body	below	neck and fingerboard	TRUE
violin	worker_102	body	connects	neck and fingerboard	TRUE
violin	worker_102	neck and fingerboard	part of	strings	FALSE
violin	worker_102	neck and fingerboard	has part	strings	TRUE
violin	worker_102	body	part of	bridge	FALSE
violin	worker_102	body	has part	bridge	TRUE
violin	worker_102	tailpiece	above	bridge	FALSE
violin	worker_102	tailpiece	below	bridge	TRUE
violin	worker_102	body	part of	tailpiece	FALSE
violin	worker_102	body	has part	tailpiece	TRUE
violin	worker_102	chin rest	above	tailpiece	FALSE
violin	worker_102	chin rest	below	tailpiece	TRUE
violin	worker_102	pegbox	above	body	TRUE
violin	worker_102	bridge	above	chin rest	TRUE
violin	worker_102	body	below	pegbox	TRUE
violin	worker_102	chin rest	below	bridge	TRUE
violin	worker_102	scroll	has part	pegbox	FALSE
violin	worker_102	pegbox	below	neck and fingerboard	FALSE
violin	worker_102	neck and fingerboard	below	body	FALSE
violin	worker_102	strings	has part	neck and fingerboard	FALSE
violin	worker_102	bridge	has part	body	FALSE
violin	worker_102	bridge	below	tailpiece	FALSE
violin	worker_102	tailpiece	has part	body	FALSE
violin	worker_102	tailpiece	below	chin rest	FALSE
violin	worker_102	body	above	pegbox	FALSE
violin	worker_102	chin rest	above	bridge	FALSE
violin	worker_102	pegbox	below	body	FALSE
violin	worker_102	bridge	below	chin rest	FALSE
wall clock	worker_101	face	inside	case	TRUE
wall clock	worker_101	face	behind	minute hand	TRUE
wall clock	worker_101	minute hand	inside	case	TRUE
wall clock	worker_101	minute hand	next to	hour hand	TRUE
wall clock	worker_101	minute hand	connects	hour hand	TRUE
wall clock	worker_101	hour hand	inside	case	TRUE
wall clock	worker_101	escape wheel	inside	case	TRUE
wall clock	worker_101	escape wheel	connects	main wheel	TRUE
wall clock	worker_101	escape wheel	next to	main wheel	TRUE
wall clock	worker_101	main wheel	inside	case	TRUE
wall clock	worker_101	case	inside	face	FALSE
wall clock	worker_101	case	contains	face	TRUE
wall clock	worker_101	minute hand	behind	face	FALSE
wall clock	worker_101	minute hand	in front of	face	TRUE
wall clock	worker_101	case	inside	minute hand	FALSE
wall clock	worker_101	case	contains	minute hand	TRUE
wall clock	worker_101	hour hand	next to	minute hand	TRUE
wall clock	worker_101	hour hand	connects	minute hand	TRUE
wall clock	worker_101	case	inside	hour hand	FALSE
wall clock	worker_101	case	contains	hour hand	TRUE
wall clock	worker_101	case	inside	escape wheel	FALSE
wall clock	worker_101	case	contains	escape wheel	TRUE
wall clock	worker_101	main wheel	connects	escape wheel	TRUE
wall clock	worker_101	main wheel	next to	escape wheel	TRUE
wall clock	worker_101	case	inside	main wheel	FALSE
wall clock	worker_101	case	contains	main wheel	TRUE
wall clock	worker_101	face	contains	case	FALSE
wall clock	worker_101	face	in front of	minute hand	FALSE
wall clock	worker_101	minute hand	contains	case	FALSE
wall clock	worker_101	hour hand	contains	case	FALSE
wall clock	worker_101	escape wheel	contains	case	FALSE
wall clock	worker_101	main wheel	contains	case	FALSE
wall clock	worker_102	dial	inside	case	TRUE
wall clock	worker_102	dial	requires	battery	TRUE
wall clock	worker_102	hour hand	part of	dial	TRUE
wall clock	worker_102	hour hand	connects	minute hand	TRUE
wall clock	worker_102	battery	inside	case	TRUE
wall clock	worker_102	minute hand	part of	dial	TRUE
wall clock	worker_102	case	inside	dial	FALSE
wall clock	worker_102	case	contains	dial	TRUE
wall clock	worker_102	battery	requires	dial	FALSE
wall clock	worker_102	battery	required by	dial	TRUE
wall clock	worker_102	dial	part of	hour hand	FALSE
wall clock	worker_102	dial	has part	hour hand	TRUE
wall clock	worker_102	minute hand	connects	hour hand	TRUE
wall clock	worker_102	case	inside	battery	FALSE
wall clock	worker_102	case	contains	battery	TRUE
wall clock	worker_102	dial	part of	minute hand	FALSE
wall clock	worker_102	dial	has part	minute hand	TRUE
wall clock	worker_102	dial	contains	case	FALSE
wall clock	worker_102	dial	required by	battery	FALSE
wall clock	worker_102	hour hand	has part	dial	FALSE
wall clock	worker_102	battery	contains	case	FALSE
wall clock	worker_102	minute hand	has part	dial	FALSE
wall clock	worker_107	dial	behind	minute hand	TRUE
wall clock	worker_107	dial	behind	hour hand	TRUE
wall clock	worker_107	dial	inside	case	TRUE
wall clock	worker_107	hours	part of	dial	TRUE
wall clock	worker_107	minutes	part of	dial	TRUE
wall clock	worker_107	main wheel	part of	dial	TRUE
wall clock	worker_107	main wheel	requires	escape wheel	TRUE
wall clock	worker_107	main wheel	behind	case	TRUE
wall clock	worker_107	escape wheel	part of	dial	TRUE
wall clock	worker_107	escape wheel	behind	case	TRUE
wall clock	worker_107	minute hand	behind	dial	FALSE
wall clock	worker_107	minute hand	in front of	dial	TRUE
wall clock	worker_107	hour hand	behind	dial	FALSE
wall clock	worker_107	hour hand	in front of	dial	TRUE
wall clock	worker_107	case	inside	dial	FALSE
wall clock	worker_107	case	contains	dial	TRUE
wall clock	worker_107	dial	part of	hours	FALSE
wall clock	worker_107	dial	has part	hours	TRUE
wall clock	worker_107	dial	part of	minutes	FALSE
wall clock	worker_107	dial	has part	minutes	TRUE
wall clock	worker_107	dial	part of	main wheel	FALSE
wall clock	worker_107	dial	has part	main wheel	TRUE
wall clock	worker_107	escape wheel	requires	main wheel	FALSE
wall clock	worker_107	escape wheel	required by	main wheel	TRUE
wall clock	worker_107	case	behind	main wheel	FALSE
wall clock	worker_107	case	in front of	main wheel	TRUE
wall clock	worker_107	dial	part of	escape wheel	FALSE
wall clock	worker_107	dial	has part	escape wheel	TRUE
wall clock	worker_107	case	behind	escape wheel	FALSE
wall clock	worker_107	case	in front of	escape wheel	TRUE
wall clock	worker_107	dial	in front of	minute hand	FALSE
wall clock	worker_107	dial	in front of	hour hand	FALSE
wall clock	worker_107	dial	contains	case	FALSE
wall clock	worker_107	hours	has part	dial	FALSE
wall clock	worker_107	minutes	has part	dial	FALSE
wall clock	worker_107	main wheel	has part	dial	FALSE
wall clock	worker_107	main wheel	required by	escape wheel	FALSE
wall clock	worker_107	main wheel	in front of	case	FALSE
wall clock	worker_107	escape wheel	has part	dial	FALSE
wall clock	worker_107	escape wheel	in front of	case	FALSE
window	worker_101	hinge	surrounds	glass panel	TRUE
window	worker_101	hinge	connects	lock handle	TRUE
window	worker_101	hinge	connects	operator	TRUE
window	worker_101	glass panel	surrounds	hinge	FALSE
window	worker_101	glass panel	surrounded by	hinge	TRUE
window	worker_101	lock handle	connects	hinge	TRUE
window	worker_101	operator	connects	hinge	TRUE
window	worker_101	hinge	surrounded by	glass panel	FALSE
window	worker_102	glass panel	connects	top hinge	TRUE
window	worker_102	top hinge	above	glass panel	TRUE
window	worker_102	glass panel	next to	lock handle	TRUE
window	worker_102	glass panel	connects	operator	TRUE
window	worker_102	glass panel	above	operator	TRUE
window	worker_102	top hinge	above	lock handle	TRUE
window	worker_102	lock handle	above	operator	TRUE
window	worker_102	operator	next to	bottom hinge	TRUE
window	worker_102	top hinge	connects	glass panel	TRUE
window	worker_102	glass panel	above	top hinge	FALSE
window	worker_102	glass panel	below	top hinge	TRUE
window	worker_102	lock handle	next to	glass panel	TRUE
window	worker_102	operator	connects	glass panel	TRUE
window	worker_102	operator	above	glass panel	FALSE
window	worker_102	operator	below	glass panel	TRUE
window	worker_102	lock handle	above	top hinge	FALSE
window	worker_102	lock handle	below	top hinge	TRUE
window	worker_102	operator	above	lock handle	FALSE
window	worker_102	operator	below	lock handle	TRUE
window	worker_102	bottom hinge	next to	operator	TRUE
window	worker_102	top hinge	above	operator	TRUE
window	worker_102	operator	below	top hinge	TRUE
window	worker_102	top hinge	below	glass panel	FALSE
window	worker_102	glass panel	below	operator	FALSE
window	worker_102	top hinge	below	lock handle	FALSE
window	worker_102	lock handle	below	operator	FALSE
window	worker_102	operator	above	top hinge	FALSE
window	worker_102	top hinge	below	operator	FALSE
window	worker_107	top hinge	above	operator	TRUE
window	worker_107	top hinge	above	glass panel	TRUE
window	worker_107	top hinge	above	lock handle	TRUE
window	worker_107	operator	next to	glass panel	TRUE
window	worker_107	lock handle	next to	glass panel	TRUE
window	worker_107	operator	above	bottom hinge	TRUE
window	worker_107	lock handle	above	bottom hinge	TRUE
window	worker_107	glass panel	above	bottom hinge	TRUE
window	worker_107	operator	above	top hinge	FALSE
window	worker_107	operator	below	top hinge	TRUE
window	worker_107	glass panel	above	top hinge	FALSE
window	worker_107	glass panel	below	top hinge	TRUE
window	worker_107	lock handle	above	top hinge	FALSE
window	worker_107	lock handle	below	top hinge	TRUE
window	worker_107	glass panel	next to	operator	TRUE
window	worker_107	glass panel	next to	lock handle	TRUE
window	worker_107	bottom hinge	above	operator	FALSE
window	worker_107	bottom hinge	below	operator	TRUE
window	worker_107	bottom hinge	above	lock handle	FALSE
window	worker_107	bottom hinge	below	lock handle	TRUE
window	worker_107	bottom hinge	above	glass panel	FALSE
window	worker_107	bottom hinge	below	glass panel	TRUE
window	worker_107	top hinge	above	bottom hinge	TRUE
window	worker_107	bottom hinge	below	top hinge	TRUE
window	worker_107	top hinge	below	operator	FALSE
window	worker_107	top hinge	below	glass panel	FALSE
window	worker_107	top hinge	below	lock handle	FALSE
window	worker_107	operator	below	bottom hinge	FALSE
window	worker_107	lock handle	below	bottom hinge	FALSE
window	worker_107	glass panel	below	bottom hinge	FALSE
window	worker_107	bottom hinge	above	top hinge	FALSE
window	worker_107	top hinge	below	bottom hinge	FALSE
bat	worker_103	elbow	connects	arm	TRUE
bat	worker_103	arm	connects	thumb	TRUE
bat	worker_103	arm	connects	fingers	TRUE
bat	worker_103	wing membrane	part of	thumb	TRUE
bat	worker_103	wing membrane	part of	arm	TRUE
bat	worker_103	wing membrane	part of	fingers	TRUE
bat	worker_103	wing membrane	part of	elbow	TRUE
bat	worker_103	wing membrane	connects	fur	TRUE
bat	worker_103	fur	above	tail membrane	TRUE
bat	worker_103	fur	surrounds	leaf nose	TRUE
bat	worker_103	fur	surrounds	ear	TRUE
bat	worker_103	tail membrane	surrounds	tail	TRUE
bat	worker_103	leg	inside	tail membrane	TRUE
bat	worker_103	leg	connects	toes	TRUE
bat	worker_103	arm	connects	elbow	TRUE
bat	worker_103	thumb	connects	arm	TRUE
bat	worker_103	fingers	connects	arm	TRUE
bat	worker_103	thumb	part of	wing membrane	FALSE
bat	worker_103	thumb	has part	wing membrane	TRUE
bat	worker_103	arm	part of	wing membrane	FALSE
bat	worker_103	arm	has part	wing membrane	TRUE
bat	worker_103	fingers	part of	wing membrane	FALSE
bat	worker_103	fingers	has part	wing membrane	TRUE
bat	worker_103	elbow	part of	wing membrane	FALSE
bat	worker_103	elbow	has part	wing membrane	TRUE
bat	worker_103	fur	connects	wing membrane	TRUE
bat	worker_103	tail membrane	above	fur	FALSE
bat	worker_103	tail membrane	below	fur	TRUE
bat	worker_103	leaf nose	surrounds	fur	FALSE
bat	worker_103	leaf nose	surrounded by	fur	TRUE
bat	worker_103	ear	surrounds	fur	FALSE
bat	worker_103	ear	surrounded by	fur	TRUE
bat	worker_103	tail	surrounds	tail membrane	FALSE
bat	worker_103	tail	surrounded by	tail membrane	TRUE
bat	worker_103	tail membrane	inside	leg	FALSE
bat	worker_103	tail membrane	contains	leg	TRUE
bat	worker_103	toes	connects	leg	TRUE
bat	worker_103	wing membrane	has part	thumb	FALSE
bat	worker_103	wing membrane	has part	arm	FALSE
bat	worker_103	wing membrane	has part	fingers	FALSE
bat	worker_103	wing membrane	has part	elbow	FALSE
bat	worker_103	fur	below	tail membrane	FALSE
bat	worker_103	fur	surrounded by	leaf nose	FALSE
bat	worker_103	fur	surrounded by	ear	FALSE
bat	worker_103	tail membrane	surrounded by	tail	FALSE
bat	worker_103	leg	contains	tail membrane	FALSE
bat	worker_102	fingers	connects	thumb	TRUE
bat	worker_102	thumb	connects	arm	TRUE
bat	worker_102	arm	connects	body	TRUE
bat	worker_102	body	connects	tail membrane	TRUE
bat	worker_102	tail membrane	part of	tail	TRUE
bat	worker_102	body	connects	toes	TRUE
bat	worker_102	toes	connects	leg	TRUE
bat	worker_102	body	next to	wing membrane	TRUE
bat	worker_102	body	behind	nose leaf	TRUE
bat	worker_102	nose leaf	next to	ear	TRUE
bat	worker_102	thumb	connects	fingers	TRUE
bat	worker_102	arm	connects	thumb	TRUE
bat	worker_102	body	connects	arm	TRUE
bat	worker_102	tail membrane	connects	body	TRUE
bat	worker_102	tail	part of	tail membrane	FALSE
bat	worker_102	tail	has part	tail membrane	TRUE
bat	worker_102	toes	connects	body	TRUE
bat	worker_102	leg	connects	toes	TRUE
bat	worker_102	wing membrane	next to	body	TRUE
bat	worker_102	nose leaf	behind	body	FALSE
bat	worker_102	nose leaf	in front of	body	TRUE
bat	worker_102	ear	next to	nose leaf	TRUE
bat	worker_102	tail membrane	has part	tail	FALSE
bat	worker_102	body	in front of	nose leaf	FALSE
bat	worker_100	nose leaf	above	ear	TRUE
bat	worker_100	ear	next to	elbow	TRUE
bat	worker_100	ear	above	tail	TRUE
bat	worker_100	ear	above	leg	TRUE
bat	worker_100	tail membrane	surrounds	tail	TRUE
bat	worker_100	tail membrane	surrounds	leg	TRUE
bat	worker_100	leg	above	toes	TRUE
bat	worker_100	tail membrane	surrounds	toes	TRUE
bat	worker_100	elbow	connects	arm	TRUE
bat	worker_100	arm	connects	thumb	TRUE
bat	worker_100	arm	connects	fingers	TRUE
bat	worker_100	wing membrane	surrounds	thumb	TRUE
bat	worker_100	wing membrane	surrounds	fingers	TRUE
bat	worker_100	ear	above	nose leaf	FALSE
bat	worker_100	ear	below	nose leaf	TRUE
bat	worker_100	elbow	next to	ear	TRUE
bat	worker_100	tail	above	ear	FALSE
bat	worker_100	tail	below	ear	TRUE
bat	worker_100	leg	above	ear	FALSE
bat	worker_100	leg	below	ear	TRUE
bat	worker_100	tail	surrounds	tail membrane	FALSE
bat	worker_100	tail	surrounded by	tail membrane	TRUE
bat	worker_100	leg	surrounds	tail membrane	FALSE
bat	worker_100	leg	surrounded by	tail membrane	TRUE
bat	worker_100	toes	above	leg	FALSE
bat	worker_100	toes	below	leg	TRUE
bat	worker_100	toes	surrounds	tail membrane	FALSE
bat	worker_100	toes	surrounded by	tail membrane	TRUE
bat	worker_100	arm	connects	elbow	TRUE
bat	worker_100	thumb	connects	arm	TRUE
bat	worker_100	fingers	connects	arm	TRUE
bat	worker_100	thumb	surrounds	wing membrane	FALSE
bat	worker_100	thumb	surrounded by	wing membrane	TRUE
bat	worker_100	fingers	surrounds	wing membrane	FALSE
bat	worker_100	fingers	surrounded by	wing membrane	TRUE
bat	worker_100	nose leaf	above	tail	TRUE
bat	worker_100	nose leaf	above	leg	TRUE
bat	worker_100	ear	above	toes	TRUE
bat	worker_100	tail	below	nose leaf	TRUE
bat	worker_100	leg	below	nose leaf	TRUE
bat	worker_100	toes	below	ear	TRUE
bat	worker_100	nose leaf	below	ear	FALSE
bat	worker_100	ear	below	tail	FALSE
bat	worker_100	ear	below	leg	FALSE
bat	worker_100	tail membrane	surrounded by	tail	FALSE
bat	worker_100	tail membrane	surrounded by	leg	FALSE
bat	worker_100	leg	below	toes	FALSE
bat	worker_100	tail membrane	surrounded by	toes	FALSE
bat	worker_100	wing membrane	surrounded by	thumb	FALSE
bat	worker_100	wing membrane	surrounded by	fingers	FALSE
bat	worker_100	tail	above	nose leaf	FALSE
bat	worker_100	leg	above	nose leaf	FALSE
bat	worker_100	toes	above	ear	FALSE
bat	worker_100	nose leaf	below	tail	FALSE
bat	worker_100	nose leaf	below	leg	FALSE
bat	worker_100	ear	below	toes	FALSE
bat	worker_100	nose leaf	above	toes	TRUE
bat	worker_100	toes	below	nose leaf	TRUE
bat	worker_100	toes	above	nose leaf	FALSE
bat	worker_100	nose leaf	below	toes	FALSE
bird	worker_107	beak	connects	head	TRUE
bird	worker_107	head	surrounds	eye	TRUE
bird	worker_107	head	above	body	TRUE
bird	worker_107	feather	surrounds	body	TRUE
bird	worker_107	feather	surrounds	head	TRUE
bird	worker_107	feather	surrounds	wing	TRUE
bird	worker_107	feather	surrounds	tail	TRUE
bird	worker_107	wing	connects	body	TRUE
bird	worker_107	body	connects	leg	TRUE
bird	worker_107	tail	connects	body	TRUE
bird	worker_107	head	connects	beak	TRUE
bird	worker_107	eye	surrounds	head	FALSE
bird	worker_107	eye	surrounded by	head	TRUE
bird	worker_107	body	above	head	FALSE
bird	worker_107	body	below	head	TRUE
bird	worker_107	body	surrounds	feather	FALSE
bird	worker_107	body	surrounded by	feather	TRUE
bird	worker_107	head	surrounds	feather	FALSE
bird	worker_107	head	surrounded by	feather	TRUE
bird	worker_107	wing	surrounds	feather	FALSE
bird	worker_107	wing	surrounded by	feather	TRUE
bird	worker_107	tail	surrounds	feather	FALSE
bird	worker_107	tail	surrounded by	feather	TRUE
bird	worker_107	body	connects	wing	TRUE
bird	worker_107	leg	connects	body	TRUE
bird	worker_107	body	connects	tail	TRUE
bird	worker_107	feather	surrounds	eye	TRUE
bird	worker_107	eye	surrounded by	feather	TRUE
bird	worker_107	head	surrounded by	eye	FALSE
bird	worker_107	head	below	body	FALSE
bird	worker_107	feather	surrounded by	body	FALSE
bird	worker_107	feather	surrounded by	head	FALSE
bird	worker_107	feather	surrounded by	wing	FALSE
bird	worker_107	feather	surrounded by	tail	FALSE
bird	worker_107	eye	surrounds	feather	FALSE
bird	worker_107	feather	surrounded by	eye	FALSE
bird	worker_101	eye	above	beak	TRUE
bird	worker_101	eye	connects	head	TRUE
bird	worker_101	beak	connects	head	TRUE
bird	worker_101	head	above	body	TRUE
bird	worker_101	body	connects	head	TRUE
bird	worker_101	body	connects	wing	TRUE
bird	worker_101	body	connects	leg	TRUE
bird	worker_101	body	connects	tail	TRUE
bird	worker_101	body	above	leg	TRUE
bird	worker_101	tail	behind	body	TRUE
bird	worker_101	feather	surrounds	tail	TRUE
bird	worker_101	feather	surrounds	legs	TRUE
bird	worker_101	feather	surrounds	body	TRUE
bird	worker_101	feather	surrounds	head	TRUE
bird	worker_101	feather	surrounds	wing	TRUE
bird	worker_101	beak	above	eye	FALSE
bird	worker_101	beak	below	eye	TRUE
bird	worker_101	head	connects	eye	TRUE
bird	worker_101	head	connects	beak	TRUE
bird	worker_101	body	above	head	FALSE
bird	worker_101	body	below	head	TRUE
bird	worker_101	head	connects	body	TRUE
bird	worker_101	wing	connects	body	TRUE
bird	worker_101	leg	connects	body	TRUE
bird	worker_101	tail	connects	body	TRUE
bird	worker_101	leg	above	body	FALSE
bird	worker_101	leg	below	body	TRUE
bird	worker_101	body	behind	tail	FALSE
bird	worker_101	body	in front of	tail	TRUE
bird	worker_101	tail	surrounds	feather	FALSE
bird	worker_101	tail	surrounded by	feather	TRUE
bird	worker_101	legs	surrounds	feather	FALSE
bird	worker_101	legs	surrounded by	feather	TRUE
bird	worker_101	body	surrounds	feather	FALSE
bird	worker_101	body	surrounded by	feather	TRUE
bird	worker_101	head	surrounds	feather	FALSE
bird	worker_101	head	surrounded by	feather	TRUE
bird	worker_101	wing	surrounds	feather	FALSE
bird	worker_101	wing	surrounded by	feather	TRUE
bird	worker_101	head	above	leg	TRUE
bird	worker_101	leg	below	head	TRUE
bird	worker_101	eye	below	beak	FALSE
bird	worker_101	head	below	body	FALSE
bird	worker_101	body	below	leg	FALSE
bird	worker_101	tail	in front of	body	FALSE
bird	worker_101	feather	surrounded by	tail	FALSE
bird	worker_101	feather	surrounded by	legs	FALSE
bird	worker_101	feather	surrounded by	body	FALSE
bird	worker_101	feather	surrounded by	head	FALSE
bird	worker_101	feather	surrounded by	wing	FALSE
bird	worker_101	leg	above	head	FALSE
bird	worker_101	head	below	leg	FALSE
bird	worker_102	eye	above	beak	TRUE
bird	worker_102	eye	part of	head	TRUE
bird	worker_102	beak	part of	head	TRUE
bird	worker_102	head	connects	body	TRUE
bird	worker_102	head	above	body	TRUE
bird	worker_102	body	above	leg	TRUE
bird	worker_102	body	connects	leg	TRUE
bird	worker_102	feather	part of	body	TRUE
bird	worker_102	feather	above	wing	TRUE
bird	worker_102	feather	part of	wing	TRUE
bird	worker_102	wing	connects	body	TRUE
bird	worker_102	tail	connects	body	TRUE
bird	worker_102	tail	behind	body	TRUE
bird	worker_102	wing	above	leg	TRUE
bird	worker_102	beak	above	eye	FALSE
bird	worker_102	beak	below	eye	TRUE
bird	worker_102	head	part of	eye	FALSE
bird	worker_102	head	has part	eye	TRUE
bird	worker_102	head	part of	beak	FALSE
bird	worker_102	head	has part	beak	TRUE
bird	worker_102	body	connects	head	TRUE
bird	worker_102	body	above	head	FALSE
bird	worker_102	body	below	head	TRUE
bird	worker_102	leg	above	body	FALSE
bird	worker_102	leg	below	body	TRUE
bird	worker_102	leg	connects	body	TRUE
bird	worker_102	body	part of	feather	FALSE
bird	worker_102	body	has part	feather	TRUE
bird	worker_102	wing	above	feather	FALSE
bird	worker_102	wing	below	feather	TRUE
bird	worker_102	wing	part of	feather	FALSE
bird	worker_102	wing	has part	feather	TRUE
bird	worker_102	body	connects	wing	TRUE
bird	worker_102	body	connects	tail	TRUE
bird	worker_102	body	behind	tail	FALSE
bird	worker_102	body	in front of	tail	TRUE
bird	worker_102	leg	above	wing	FALSE
bird	worker_102	leg	below	wing	TRUE
bird	worker_102	head	above	leg	TRUE
bird	worker_102	feather	above	leg	TRUE
bird	worker_102	leg	below	head	TRUE
bird	worker_102	leg	below	feather	TRUE
bird	worker_102	eye	below	beak	FALSE
bird	worker_102	eye	has part	head	FALSE
bird	worker_102	beak	has part	head	FALSE
bird	worker_102	head	below	body	FALSE
bird	worker_102	body	below	leg	FALSE
bird	worker_102	feather	has part	body	FALSE
bird	worker_102	feather	below	wing	FALSE
bird	worker_102	feather	has part	wing	FALSE
bird	worker_102	tail	in front of	body	FALSE
bird	worker_102	wing	below	leg	FALSE
bird	worker_102	leg	above	head	FALSE
bird	worker_102	leg	above	feather	FALSE
bird	worker_102	head	below	leg	FALSE
bird	worker_102	feather	below	leg	FALSE
bookcase	worker_107	top	connects	sides	TRUE
bookcase	worker_107	top	connects	divider	TRUE
bookcase	worker_107	top	above	shelves	TRUE
bookcase	worker_107	top	above	divider	TRUE
bookcase	worker_107	top	above	back	TRUE
bookcase	worker_107	top	above	sides	TRUE
bookcase	worker_107	shelves	connects	sides	TRUE
bookcase	worker_107	shelves	connects	divider	TRUE
bookcase	worker_107	divider	connects	base	TRUE
bookcase	worker_107	base	connects	sides	TRUE
bookcase	worker_107	back	behind	top	TRUE
bookcase	worker_107	back	behind	sides	TRUE
bookcase	worker_107	back	behind	divider	TRUE
bookcase	worker_107	back	behind	shelves	TRUE
bookcase	worker_107	top	above	base	TRUE
bookcase	worker_107	base	behind	divider	TRUE
bookcase	worker_107	base	behind	sides	TRUE
bookcase	worker_107	base	behind	back	TRUE
bookcase	worker_107	back	connects	base	TRUE
bookcase	worker_107	back	connects	top	TRUE
bookcase	worker_107	sides	connects	top	TRUE
bookcase	worker_107	divider	connects	top	TRUE
bookcase	worker_107	shelves	above	top	FALSE
bookcase	worker_107	shelves	below	top	TRUE
bookcase	worker_107	divider	above	top	FALSE
bookcase	worker_107	divider	below	top	TRUE
bookcase	worker_107	back	above	top	FALSE
bookcase	worker_107	back	below	top	TRUE
bookcase	worker_107	sides	above	top	FALSE
bookcase	worker_107	sides	below	top	TRUE
bookcase	worker_107	sides	connects	shelves	TRUE
bookcase	worker_107	divider	connects	shelves	TRUE
bookcase	worker_107	base	connects	divider	TRUE
bookcase	worker_107	sides	connects	base	TRUE
bookcase	worker_107	top	behind	back	FALSE
bookcase	worker_107	top	in front of	back	TRUE
bookcase	worker_107	sides	behind	back	FALSE
bookcase	worker_107	sides	in front of	back	TRUE
bookcase	worker_107	divider	behind	back	FALSE
bookcase	worker_107	divider	in front of	back	TRUE
bookcase	worker_107	shelves	behind	back	FALSE
bookcase	worker_107	shelves	in front of	back	TRUE
bookcase	worker_107	base	above	top	FALSE
bookcase	worker_107	base	below	top	TRUE
bookcase	worker_107	divider	behind	base	FALSE
bookcase	worker_107	divider	in front of	base	TRUE
bookcase	worker_107	sides	behind	base	FALSE
bookcase	worker_107	sides	in front of	base	TRUE
bookcase	worker_107	back	behind	base	FALSE
bookcase	worker_107	back	in front of	base	TRUE
bookcase	worker_107	base	connects	back	TRUE
bookcase	worker_107	top	connects	back	TRUE
bookcase	worker_107	base	behind	top	TRUE
bookcase	worker_107	base	behind	shelves	TRUE
bookcase	worker_107	top	in front of	base	TRUE
bookcase	worker_107	shelves	in front of	base	TRUE
bookcase	worker_107	top	below	shelves	FALSE
bookcase	worker_107	top	below	divider	FALSE
bookcase	worker_107	top	below	back	FALSE
bookcase	worker_107	top	below	sides	FALSE
bookcase	worker_107	back	in front of	top	FALSE
bookcase	worker_107	back	in front of	sides	FALSE
bookcase	worker_107	back	in front of	divider	FALSE
bookcase	worker_107	back	in front of	shelves	FALSE
bookcase	worker_107	top	below	base	FALSE
bookcase	worker_107	base	in front of	divider	FALSE
bookcase	worker_107	base	in front of	sides	FALSE
bookcase	worker_107	base	in front of	back	FALSE
bookcase	worker_107	top	behind	base	FALSE
bookcase	worker_107	shelves	behind	base	FALSE
bookcase	worker_107	base	in front of	top	FALSE
bookcase	worker_107	base	in front of	shelves	FALSE
bookcase	worker_101	top	above	sides	TRUE
bookcase	worker_101	top	above	divider	TRUE
bookcase	worker_101	top	above	shelf	TRUE
bookcase	worker_101	top	connects	divider	TRUE
bookcase	worker_101	top	connects	sides	TRUE
bookcase	worker_101	shelf	connects	divider	TRUE
bookcase	worker_101	shelf	connects	bottom	TRUE
bookcase	worker_101	shelf	above	bottom	TRUE
bookcase	worker_101	divider	connects	bottom	TRUE
bookcase	worker_101	divider	above	bottom	TRUE
bookcase	worker_101	sides	connects	bottom	TRUE
bookcase	worker_101	sides	above	bottom	TRUE
bookcase	worker_101	sides	above	top	FALSE
bookcase	worker_101	sides	below	top	TRUE
bookcase	worker_101	divider	above	top	FALSE
bookcase	worker_101	divider	below	top	TRUE
bookcase	worker_101	shelf	above	top	FALSE
bookcase	worker_101	shelf	below	top	TRUE
bookcase	worker_101	divider	connects	top	TRUE
bookcase	worker_101	sides	connects	top	TRUE
bookcase	worker_101	divider	connects	shelf	TRUE
bookcase	worker_101	bottom	connects	shelf	TRUE
bookcase	worker_101	bottom	above	shelf	FALSE
bookcase	worker_101	bottom	below	shelf	TRUE
bookcase	worker_101	bottom	connects	divider	TRUE
bookcase	worker_101	bottom	above	divider	FALSE
bookcase	worker_101	bottom	below	divider	TRUE
bookcase	worker_101	bottom	connects	sides	TRUE
